### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,104,111,14.9454,0,255,0,0,100,1,1
1,300,516,34.979,0,255,0,0,100,1,1
2,327,493,94.4488,0,255,0,0,100,1,1
3,171,66,-98.0254,0,255,0,0,100,1,1
4,9,206,169.759,0,255,0,0,100,1,1
5,92,93,-130.474,0,255,0,0,100,1,1
6,399,57,164.066,0,255,0,0,100,1,1
7,269,545,-55.5872,0,255,0,0,100,1,1
8,512,502,-174.582,0,255,0,0,100,1,1
9,313,27,-26.1249,0,255,0,0,100,1,1
10,41,577,-92.3719,0,255,0,0,100,1,1
11,349,197,-83.0912,0,255,0,0,100,1,1
12,177,127,-131.125,0,255,0,0,100,1,1
13,521,409,120.842,0,255,0,0,100,1,1
14,576,424,-166.421,0,255,0,0,100,1,1
15,236,479,-94.8089,0,255,0,0,100,1,1
16,488,503,34.8311,0,255,0,0,100,1,1
17,418,244,-157.353,0,255,0,0,100,1,1
18,35,340,31.4037,0,255,0,0,100,1,1
19,252,454,-116.351,0,255,0,0,100,1,1
20,111,316,-87.1139,0,255,0,0,100,1,1
21,557,539,73.7114,0,255,0,0,100,1,1
22,136,405,155.114,0,255,0,0,100,1,1
23,505,360,113.414,0,255,0,0,100,1,1
24,243,536,179.763,0,255,0,0,100,1,1
25,532,220,98.7651,0,255,0,0,100,1,1
26,535,228,-168.256,0,255,0,0,100,1,1
27,556,188,118.819,0,255,0,0,100,1,1
28,303,382,-175.74,0,255,0,0,100,1,1
29,115,227,106.867,0,255,0,0,100,1,1
30,468,205,-110.163,0,255,0,0,100,1,1
31,514,180,164.929,0,255,0,0,100,1,1
32,129,251,-122.044,0,255,0,0,100,1,1
33,312,135,82.2489,0,255,0,0,100,1,1
34,261,247,-173.191,0,255,0,0,100,1,1
35,89,180,55.7686,0,255,0,0,100,1,1
36,177,507,80.3662,0,255,0,0,100,1,1
37,233,145,25.6384,0,255,0,0,100,1,1
38,267,483,-52.5845,0,255,0,0,100,1,1
39,367,242,-20.2324,0,255,0,0,100,1,1
40,182,265,177.93,0,255,0,0,100,1,1
41,24,134,-127.702,0,255,0,0,100,1,1
42,516,257,169.509,0,255,0,0,100,1,1
43,294,181,-146.858,0,255,0,0,100,1,1
44,133,502,-133.474,0,255,0,0,100,1,1
45,550,184,71.6216,0,255,0,0,100,1,1
46,455,415,-111.504,0,255,0,0,100,1,1
47,388,132,-142.655,0,255,0,0,100,1,1
48,384,418,-153.944,0,255,0,0,100,1,1
49,438,239,-129.833,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
