### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,562,133,-122.765,0,255,0,0,100,1,1
1,196,147,-66.8607,0,255,0,0,100,1,1
2,305,318,51.6521,0,255,0,0,100,1,1
3,107,400,-96.7579,0,255,0,0,100,1,1
4,241,127,21.7718,0,255,0,0,100,1,1
5,122,341,-122.279,0,255,0,0,100,1,1
6,150,114,-106.098,0,255,0,0,100,1,1
7,85,207,68.5598,0,255,0,0,100,1,1
8,132,553,91.889,0,255,0,0,100,1,1
9,542,330,-109.18,0,255,0,0,100,1,1
10,404,277,-133.708,0,255,0,0,100,1,1
11,365,120,-101.51,0,255,0,0,100,1,1
12,486,271,-86.7253,0,255,0,0,100,1,1
13,317,377,-25.2191,0,255,0,0,100,1,1
14,324,258,152.938,0,255,0,0,100,1,1
15,326,322,131.234,0,255,0,0,100,1,1
16,27,89,-164.329,0,255,0,0,100,1,1
17,24,341,102.901,0,255,0,0,100,1,1
18,104,457,114.205,0,255,0,0,100,1,1
19,39,529,-66.5489,0,255,0,0,100,1,1
20,57,351,105.429,0,255,0,0,100,1,1
21,16,513,62.9071,0,255,0,0,100,1,1
22,42,455,-51.9218,0,255,0,0,100,1,1
23,520,396,-7.89352,0,255,0,0,100,1,1
24,311,524,-51.3819,0,255,0,0,100,1,1
25,272,427,116.049,0,255,0,0,100,1,1
26,329,12,-74.0744,0,255,0,0,100,1,1
27,186,58,-142.725,0,255,0,0,100,1,1
28,81,236,-66.2323,0,255,0,0,100,1,1
29,429,220,-100.384,0,255,0,0,100,1,1
30,516,410,-146.656,0,255,0,0,100,1,1
31,79,423,-73.2884,0,255,0,0,100,1,1
32,554,30,-52.7088,0,255,0,0,100,1,1
33,316,59,12.1925,0,255,0,0,100,1,1
34,194,537,3.74745,0,255,0,0,100,1,1
35,142,311,106.054,0,255,0,0,100,1,1
36,178,107,-165.587,0,255,0,0,100,1,1
37,65,328,-128.298,0,255,0,0,100,1,1
38,484,480,-174.039,0,255,0,0,100,1,1
39,384,286,-105.48,0,255,0,0,100,1,1
40,415,62,-54.1077,0,255,0,0,100,1,1
41,210,430,-40.5731,0,255,0,0,100,1,1
42,41,243,-166.201,0,255,0,0,100,1,1
43,298,384,-34.3559,0,255,0,0,100,1,1
44,207,258,149.578,0,255,0,0,100,1,1
45,34,296,-78.2093,0,255,0,0,100,1,1
46,39,137,-103.923,0,255,0,0,100,1,1
47,333,238,152.353,0,255,0,0,100,1,1
48,182,536,52.4631,0,255,0,0,100,1,1
49,296,304,-80.2052,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
