### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,550,342,-143.463,0,255,0,0,100,1,1
1,140,323,-115.476,0,255,0,0,100,1,1
2,571,74,-4.34108,0,255,0,0,100,1,1
3,572,469,-14.6871,0,255,0,0,100,1,1
4,547,93,-10.1721,0,255,0,0,100,1,1
5,406,161,55.4099,0,255,0,0,100,1,1
6,426,279,13.8713,0,255,0,0,100,1,1
7,227,518,-129.866,0,255,0,0,100,1,1
8,217,273,4.81048,0,255,0,0,100,1,1
9,65,382,-165.44,0,255,0,0,100,1,1
10,163,266,36.3292,0,255,0,0,100,1,1
11,434,179,-169.195,0,255,0,0,100,1,1
12,349,369,149.61,0,255,0,0,100,1,1
13,325,299,-68.3268,0,255,0,0,100,1,1
14,387,576,108.221,0,255,0,0,100,1,1
15,512,169,149.024,0,255,0,0,100,1,1
16,435,161,92.1669,0,255,0,0,100,1,1
17,447,562,74.0264,0,255,0,0,100,1,1
18,127,180,-60.6937,0,255,0,0,100,1,1
19,150,90,-31.5809,0,255,0,0,100,1,1
20,30,562,144.611,0,255,0,0,100,1,1
21,16,502,134.337,0,255,0,0,100,1,1
22,153,248,66.0968,0,255,0,0,100,1,1
23,551,464,168.54,0,255,0,0,100,1,1
24,356,470,-15.9561,0,255,0,0,100,1,1
25,54,420,-178.096,0,255,0,0,100,1,1
26,256,121,112.208,0,255,0,0,100,1,1
27,280,255,160.66,0,255,0,0,100,1,1
28,551,152,3.34684,0,255,0,0,100,1,1
29,327,64,99.9086,0,255,0,0,100,1,1
30,268,433,178.98,0,255,0,0,100,1,1
31,144,409,-125.983,0,255,0,0,100,1,1
32,128,397,8.38855,0,255,0,0,100,1,1
33,67,101,-154.704,0,255,0,0,100,1,1
34,449,166,48.0622,0,255,0,0,100,1,1
35,196,348,-55.964,0,255,0,0,100,1,1
36,511,574,80.5136,0,255,0,0,100,1,1
37,132,351,97.6152,0,255,0,0,100,1,1
38,449,156,22.2481,0,255,0,0,100,1,1
39,10,360,-142.62,0,255,0,0,100,1,1
40,295,141,165.089,0,255,0,0,100,1,1
41,548,214,-114.283,0,255,0,0,100,1,1
42,521,470,-0.926416,0,255,0,0,100,1,1
43,129,571,-156.925,0,255,0,0,100,1,1
44,362,282,87.7429,0,255,0,0,100,1,1
45,473,179,-166.472,0,255,0,0,100,1,1
46,145,55,92.7731,0,255,0,0,100,1,1
47,98,467,-93.7629,0,255,0,0,100,1,1
48,147,193,-117.564,0,255,0,0,100,1,1
49,254,168,68.6827,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
