### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,168,485,-154.189,0,255,0,0,100,1,1
1,408,139,-59.3808,0,255,0,0,100,1,1
2,324,188,-72.617,0,255,0,0,100,1,1
3,419,76,-124.962,0,255,0,0,100,1,1
4,533,435,-61.9598,0,255,0,0,100,1,1
5,247,557,115.342,0,255,0,0,100,1,1
6,294,55,-126.595,0,255,0,0,100,1,1
7,552,305,-118.316,0,255,0,0,100,1,1
8,265,368,-59.0703,0,255,0,0,100,1,1
9,67,563,121.057,0,255,0,0,100,1,1
10,79,321,63.7414,0,255,0,0,100,1,1
11,138,98,152.822,0,255,0,0,100,1,1
12,32,125,-122.677,0,255,0,0,100,1,1
13,403,158,40.6305,0,255,0,0,100,1,1
14,329,317,-161.437,0,255,0,0,100,1,1
15,198,161,18.8888,0,255,0,0,100,1,1
16,366,431,-172.136,0,255,0,0,100,1,1
17,295,365,53.7026,0,255,0,0,100,1,1
18,355,209,38.666,0,255,0,0,100,1,1
19,554,31,-100.133,0,255,0,0,100,1,1
20,577,100,-17.7871,0,255,0,0,100,1,1
21,90,263,115.492,0,255,0,0,100,1,1
22,184,287,-130.939,0,255,0,0,100,1,1
23,264,390,-127.835,0,255,0,0,100,1,1
24,504,369,-15.028,0,255,0,0,100,1,1
25,84,485,-57.0046,0,255,0,0,100,1,1
26,496,13,148.995,0,255,0,0,100,1,1
27,449,61,25.6579,0,255,0,0,100,1,1
28,28,343,-176.258,0,255,0,0,100,1,1
29,192,139,-176.747,0,255,0,0,100,1,1
30,467,123,65.5983,0,255,0,0,100,1,1
31,393,506,-74.987,0,255,0,0,100,1,1
32,171,126,144.964,0,255,0,0,100,1,1
33,78,116,23.9261,0,255,0,0,100,1,1
34,467,288,-176.067,0,255,0,0,100,1,1
35,327,330,96.257,0,255,0,0,100,1,1
36,329,474,-137.311,0,255,0,0,100,1,1
37,51,481,-111.484,0,255,0,0,100,1,1
38,255,215,-84.1224,0,255,0,0,100,1,1
39,18,187,-165.137,0,255,0,0,100,1,1
40,129,342,121.331,0,255,0,0,100,1,1
41,232,51,-86.6849,0,255,0,0,100,1,1
42,94,355,-43.4441,0,255,0,0,100,1,1
43,287,214,-50.4359,0,255,0,0,100,1,1
44,415,37,149.46,0,255,0,0,100,1,1
45,260,19,-140.383,0,255,0,0,100,1,1
46,563,90,-150.63,0,255,0,0,100,1,1
47,532,528,52.3084,0,255,0,0,100,1,1
48,482,401,-93.2529,0,255,0,0,100,1,1
49,77,359,-123.849,0,255,0,0,100,1,1
50,399,287,47.6183,0,255,0,0,100,1,1
51,33,189,-162.016,0,255,0,0,100,1,1
52,245,333,6.11128,0,255,0,0,100,1,1
53,548,347,-102.348,0,255,0,0,100,1,1
54,266,299,42.2352,0,255,0,0,100,1,1
55,497,502,69.4067,0,255,0,0,100,1,1
56,96,300,138.34,0,255,0,0,100,1,1
57,412,208,-151.309,0,255,0,0,100,1,1
58,431,20,-118.418,0,255,0,0,100,1,1
59,556,364,-178.972,0,255,0,0,100,1,1
60,524,477,29.1678,0,255,0,0,100,1,1
61,534,258,135.292,0,255,0,0,100,1,1
62,55,70,-93.9268,0,255,0,0,100,1,1
63,501,574,-38.1077,0,255,0,0,100,1,1
64,251,56,86.7034,0,255,0,0,100,1,1
65,225,578,21.5934,0,255,0,0,100,1,1
66,505,146,-168.285,0,255,0,0,100,1,1
67,79,62,-118.738,0,255,0,0,100,1,1
68,420,283,-42.8783,0,255,0,0,100,1,1
69,169,543,-57.4902,0,255,0,0,100,1,1
70,524,302,171.674,0,255,0,0,100,1,1
71,453,345,-120.766,0,255,0,0,100,1,1
72,389,280,-171.664,0,255,0,0,100,1,1
73,576,492,90.4275,0,255,0,0,100,1,1
74,307,303,86.657,0,255,0,0,100,1,1
75,339,87,0.725968,0,255,0,0,100,1,1
76,582,454,174.516,0,255,0,0,100,1,1
77,193,275,58.0569,0,255,0,0,100,1,1
78,295,573,156.588,0,255,0,0,100,1,1
79,301,447,-172.892,0,255,0,0,100,1,1
80,292,518,-106.689,0,255,0,0,100,1,1
81,43,580,171.021,0,255,0,0,100,1,1
82,46,410,-92.694,0,255,0,0,100,1,1
83,205,416,-92.4492,0,255,0,0,100,1,1
84,33,393,-160.382,0,255,0,0,100,1,1
85,376,145,118.994,0,255,0,0,100,1,1
86,24,141,109.508,0,255,0,0,100,1,1
87,62,331,118.612,0,255,0,0,100,1,1
88,537,368,101.941,0,255,0,0,100,1,1
89,264,174,131.497,0,255,0,0,100,1,1
90,367,304,-32.4518,0,255,0,0,100,1,1
91,38,178,77.2621,0,255,0,0,100,1,1
92,133,56,113.49,0,255,0,0,100,1,1
93,174,300,-10.9194,0,255,0,0,100,1,1
94,554,140,-7.14879,0,255,0,0,100,1,1
95,48,337,46.4667,0,255,0,0,100,1,1
96,445,331,11.4593,0,255,0,0,100,1,1
97,493,348,10.0935,0,255,0,0,100,1,1
98,415,452,-75.1283,0,255,0,0,100,1,1
99,392,141,106.428,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
