### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,447,24,-54.8528,0,255,0,0,100,1,1
1,165,270,156.398,0,255,0,0,100,1,1
2,582,472,35.2215,0,255,0,0,100,1,1
3,283,236,164.135,0,255,0,0,100,1,1
4,252,400,-42.3891,0,255,0,0,100,1,1
5,287,95,-89.0835,0,255,0,0,100,1,1
6,542,151,-151.152,0,255,0,0,100,1,1
7,176,221,-106.927,0,255,0,0,100,1,1
8,17,253,89.1288,0,255,0,0,100,1,1
9,186,388,82.5487,0,255,0,0,100,1,1
10,298,91,82.6434,0,255,0,0,100,1,1
11,182,402,-172.288,0,255,0,0,100,1,1
12,318,308,57.3597,0,255,0,0,100,1,1
13,518,90,59.7803,0,255,0,0,100,1,1
14,569,482,160.687,0,255,0,0,100,1,1
15,136,410,139.614,0,255,0,0,100,1,1
16,162,403,90.8158,0,255,0,0,100,1,1
17,212,472,-71.6146,0,255,0,0,100,1,1
18,448,131,106.962,0,255,0,0,100,1,1
19,535,101,-104.266,0,255,0,0,100,1,1
20,487,81,-5.8183,0,255,0,0,100,1,1
21,414,542,-53.1759,0,255,0,0,100,1,1
22,101,270,116.109,0,255,0,0,100,1,1
23,21,575,-176.173,0,255,0,0,100,1,1
24,390,84,54.6204,0,255,0,0,100,1,1
25,333,106,113.771,0,255,0,0,100,1,1
26,418,407,-60.3713,0,255,0,0,100,1,1
27,232,320,-100.597,0,255,0,0,100,1,1
28,170,196,124.118,0,255,0,0,100,1,1
29,448,106,-157.75,0,255,0,0,100,1,1
30,419,35,66.9372,0,255,0,0,100,1,1
31,345,142,118.65,0,255,0,0,100,1,1
32,133,207,-70.5678,0,255,0,0,100,1,1
33,378,107,-91.2746,0,255,0,0,100,1,1
34,377,534,-170.915,0,255,0,0,100,1,1
35,214,523,12.0256,0,255,0,0,100,1,1
36,474,562,144.929,0,255,0,0,100,1,1
37,581,359,-125.521,0,255,0,0,100,1,1
38,445,286,-87.7044,0,255,0,0,100,1,1
39,488,151,72.3406,0,255,0,0,100,1,1
40,334,113,-173.394,0,255,0,0,100,1,1
41,324,345,39.9969,0,255,0,0,100,1,1
42,113,346,-169.75,0,255,0,0,100,1,1
43,137,513,121.286,0,255,0,0,100,1,1
44,107,201,111.789,0,255,0,0,100,1,1
45,584,159,51.5382,0,255,0,0,100,1,1
46,444,558,16.6406,0,255,0,0,100,1,1
47,128,331,-156.829,0,255,0,0,100,1,1
48,221,237,62.9418,0,255,0,0,100,1,1
49,409,379,-138.9,0,255,0,0,100,1,1
50,526,333,-65.2803,0,255,0,0,100,1,1
51,44,522,10.9274,0,255,0,0,100,1,1
52,62,399,82.8183,0,255,0,0,100,1,1
53,320,221,-3.06012,0,255,0,0,100,1,1
54,404,145,8.6379,0,255,0,0,100,1,1
55,158,117,-41.602,0,255,0,0,100,1,1
56,363,555,-100.164,0,255,0,0,100,1,1
57,52,455,17.5925,0,255,0,0,100,1,1
58,68,456,80.3648,0,255,0,0,100,1,1
59,262,167,71.43,0,255,0,0,100,1,1
60,522,379,100.227,0,255,0,0,100,1,1
61,227,69,39.643,0,255,0,0,100,1,1
62,101,160,-14.8501,0,255,0,0,100,1,1
63,465,175,120.175,0,255,0,0,100,1,1
64,180,504,73.893,0,255,0,0,100,1,1
65,77,21,-113.972,0,255,0,0,100,1,1
66,270,159,56.9519,0,255,0,0,100,1,1
67,135,243,38.1617,0,255,0,0,100,1,1
68,380,93,91.9321,0,255,0,0,100,1,1
69,244,321,179.339,0,255,0,0,100,1,1
70,162,212,108.9,0,255,0,0,100,1,1
71,380,562,-60.1596,0,255,0,0,100,1,1
72,397,88,135.492,0,255,0,0,100,1,1
73,354,410,118.938,0,255,0,0,100,1,1
74,227,491,32.4268,0,255,0,0,100,1,1
75,110,277,112.1,0,255,0,0,100,1,1
76,305,77,20.9,0,255,0,0,100,1,1
77,272,50,-86.5855,0,255,0,0,100,1,1
78,274,213,-176.29,0,255,0,0,100,1,1
79,218,179,97.8037,0,255,0,0,100,1,1
80,147,226,145.42,0,255,0,0,100,1,1
81,298,465,-46.7618,0,255,0,0,100,1,1
82,519,129,119.399,0,255,0,0,100,1,1
83,94,434,53.1944,0,255,0,0,100,1,1
84,448,483,139.132,0,255,0,0,100,1,1
85,71,420,-130.102,0,255,0,0,100,1,1
86,303,280,-74.2975,0,255,0,0,100,1,1
87,514,430,115.811,0,255,0,0,100,1,1
88,498,322,0.73533,0,255,0,0,100,1,1
89,408,69,-53.1877,0,255,0,0,100,1,1
90,575,471,-22.9601,0,255,0,0,100,1,1
91,309,200,66.9855,0,255,0,0,100,1,1
92,264,227,-51.2514,0,255,0,0,100,1,1
93,129,265,-30.5194,0,255,0,0,100,1,1
94,369,36,-32.9853,0,255,0,0,100,1,1
95,501,467,-2.41588,0,255,0,0,100,1,1
96,28,344,20.2878,0,255,0,0,100,1,1
97,173,57,94.1534,0,255,0,0,100,1,1
98,250,23,172.603,0,255,0,0,100,1,1
99,81,391,-143.004,0,255,0,0,100,1,1
100,441,364,27.0139,0,255,0,0,100,1,1
101,58,348,23.5054,0,255,0,0,100,1,1
102,285,218,99.6884,0,255,0,0,100,1,1
