### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,410,291,-91.3832,0,255,0,0,100,1,1
1,238,384,118.846,0,255,0,0,100,1,1
2,348,489,107.173,0,255,0,0,100,1,1
3,207,62,89.1767,0,255,0,0,100,1,1
4,138,530,-59.0758,0,255,0,0,100,1,1
5,493,284,-125.248,0,255,0,0,100,1,1
6,103,332,14.5728,0,255,0,0,100,1,1
7,368,177,-179.752,0,255,0,0,100,1,1
8,312,166,-12.7245,0,255,0,0,100,1,1
9,76,95,44.4486,0,255,0,0,100,1,1
10,470,543,44.8693,0,255,0,0,100,1,1
11,184,133,93.4252,0,255,0,0,100,1,1
12,215,163,-6.97095,0,255,0,0,100,1,1
13,97,371,-91.3656,0,255,0,0,100,1,1
14,484,248,-89.1712,0,255,0,0,100,1,1
15,196,360,-71.4569,0,255,0,0,100,1,1
16,132,245,-139.967,0,255,0,0,100,1,1
17,516,83,-146.68,0,255,0,0,100,1,1
18,573,391,137.678,0,255,0,0,100,1,1
19,101,362,28.6949,0,255,0,0,100,1,1
20,310,477,29.5303,0,255,0,0,100,1,1
21,319,485,-19.6935,0,255,0,0,100,1,1
22,500,569,-78.7458,0,255,0,0,100,1,1
23,542,366,20.3348,0,255,0,0,100,1,1
24,563,529,69.4631,0,255,0,0,100,1,1
25,436,41,84.2739,0,255,0,0,100,1,1
26,375,167,179.407,0,255,0,0,100,1,1
27,42,43,-44.7155,0,255,0,0,100,1,1
28,496,257,68.1666,0,255,0,0,100,1,1
29,273,173,-76.9601,0,255,0,0,100,1,1
30,98,493,-59.3973,0,255,0,0,100,1,1
31,76,486,-29.9159,0,255,0,0,100,1,1
32,88,405,-107.572,0,255,0,0,100,1,1
33,109,549,-134.614,0,255,0,0,100,1,1
34,210,197,-116.426,0,255,0,0,100,1,1
35,220,380,88.4226,0,255,0,0,100,1,1
36,469,283,-0.62258,0,255,0,0,100,1,1
37,136,555,34.6455,0,255,0,0,100,1,1
38,141,237,-121.874,0,255,0,0,100,1,1
39,162,87,59.5334,0,255,0,0,100,1,1
40,320,293,-139.573,0,255,0,0,100,1,1
41,334,252,-93.7388,0,255,0,0,100,1,1
42,399,406,-52.6178,0,255,0,0,100,1,1
43,325,169,66.6822,0,255,0,0,100,1,1
44,519,199,-118.894,0,255,0,0,100,1,1
45,408,260,-142.706,0,255,0,0,100,1,1
46,106,52,-88.9527,0,255,0,0,100,1,1
47,64,88,1.41,0,255,0,0,100,1,1
