### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,358,227,122.715,0,255,0,0,100,1,1
1,25,178,33.9439,0,255,0,0,100,1,1
2,449,473,1.1666,0,255,0,0,100,1,1
3,516,571,-72.7554,0,255,0,0,100,1,1
4,118,149,-62.1015,0,255,0,0,100,1,1
5,395,416,129.221,0,255,0,0,100,1,1
6,68,546,-155.856,0,255,0,0,100,1,1
7,37,87,1.66464,0,255,0,0,100,1,1
8,399,175,138.706,0,255,0,0,100,1,1
9,71,446,53.7491,0,255,0,0,100,1,1
10,540,126,-130.251,0,255,0,0,100,1,1
11,584,464,105.504,0,255,0,0,100,1,1
12,503,518,-152.743,0,255,0,0,100,1,1
13,287,496,156.315,0,255,0,0,100,1,1
14,400,267,162.423,0,255,0,0,100,1,1
15,307,291,154.146,0,255,0,0,100,1,1
16,430,445,-64.4348,0,255,0,0,100,1,1
17,301,334,95.5639,0,255,0,0,100,1,1
18,321,184,20.9272,0,255,0,0,100,1,1
19,525,423,20.6761,0,255,0,0,100,1,1
20,372,238,147.723,0,255,0,0,100,1,1
21,501,256,-64.2428,0,255,0,0,100,1,1
22,143,130,-15.3129,0,255,0,0,100,1,1
23,448,390,169.669,0,255,0,0,100,1,1
24,536,421,119.524,0,255,0,0,100,1,1
25,416,463,-38.0626,0,255,0,0,100,1,1
26,60,162,124.247,0,255,0,0,100,1,1
27,294,22,0.542143,0,255,0,0,100,1,1
28,395,449,-114.623,0,255,0,0,100,1,1
29,352,474,43.9544,0,255,0,0,100,1,1
30,461,254,-2.93059,0,255,0,0,100,1,1
31,51,492,-34.9867,0,255,0,0,100,1,1
32,378,344,-165.583,0,255,0,0,100,1,1
33,162,335,-14.4442,0,255,0,0,100,1,1
34,129,486,-177.715,0,255,0,0,100,1,1
35,281,250,47.3297,0,255,0,0,100,1,1
36,274,106,76.8137,0,255,0,0,100,1,1
37,559,513,-2.66537,0,255,0,0,100,1,1
38,365,277,-76.4375,0,255,0,0,100,1,1
39,529,221,-124.132,0,255,0,0,100,1,1
40,490,453,76.9605,0,255,0,0,100,1,1
41,568,234,17.4793,0,255,0,0,100,1,1
42,197,487,78.8121,0,255,0,0,100,1,1
43,82,82,-154.722,0,255,0,0,100,1,1
44,286,369,-15.6484,0,255,0,0,100,1,1
45,353,312,-113.6,0,255,0,0,100,1,1
46,266,42,-147.644,0,255,0,0,100,1,1
47,390,72,82.6398,0,255,0,0,100,1,1
48,372,171,-110.789,0,255,0,0,100,1,1
49,563,96,-155.651,0,255,0,0,100,1,1
50,194,215,18.2234,0,255,0,0,100,1,1
51,115,483,47.4195,0,255,0,0,100,1,1
52,464,290,17.2491,0,255,0,0,100,1,1
53,311,72,-98.296,0,255,0,0,100,1,1
54,550,359,-56.4537,0,255,0,0,100,1,1
55,507,20,-140.746,0,255,0,0,100,1,1
56,214,33,-132.262,0,255,0,0,100,1,1
57,124,537,146.065,0,255,0,0,100,1,1
58,88,424,58.0213,0,255,0,0,100,1,1
59,198,304,102.436,0,255,0,0,100,1,1
60,557,460,64.3724,0,255,0,0,100,1,1
61,326,258,9.679,0,255,0,0,100,1,1
62,543,184,177.533,0,255,0,0,100,1,1
63,36,486,-37.2165,0,255,0,0,100,1,1
64,199,265,9.11847,0,255,0,0,100,1,1
65,167,511,-118.459,0,255,0,0,100,1,1
66,81,465,54.9058,0,255,0,0,100,1,1
67,504,214,43.4024,0,255,0,0,100,1,1
68,280,488,101.83,0,255,0,0,100,1,1
69,470,67,-161.585,0,255,0,0,100,1,1
70,162,570,87.5038,0,255,0,0,100,1,1
71,92,184,134.332,0,255,0,0,100,1,1
72,254,324,135.531,0,255,0,0,100,1,1
73,120,70,-7.5562,0,255,0,0,100,1,1
74,208,323,-3.36245,0,255,0,0,100,1,1
75,68,99,115.895,0,255,0,0,100,1,1
76,533,369,66.4179,0,255,0,0,100,1,1
77,150,83,-138.477,0,255,0,0,100,1,1
78,349,296,18.409,0,255,0,0,100,1,1
79,251,529,-139.144,0,255,0,0,100,1,1
80,373,471,156.293,0,255,0,0,100,1,1
81,439,490,108.433,0,255,0,0,100,1,1
82,103,42,-110.204,0,255,0,0,100,1,1
83,107,349,-63.213,0,255,0,0,100,1,1
84,73,170,167.553,0,255,0,0,100,1,1
85,58,436,172.531,0,255,0,0,100,1,1
86,576,334,66.0563,0,255,0,0,100,1,1
87,379,151,-176.242,0,255,0,0,100,1,1
88,161,412,178.253,0,255,0,0,100,1,1
89,248,56,-167.908,0,255,0,0,100,1,1
90,215,452,57.3241,0,255,0,0,100,1,1
91,41,63,98.5353,0,255,0,0,100,1,1
92,25,402,53.9625,0,255,0,0,100,1,1
93,291,513,131.53,0,255,0,0,100,1,1
94,86,64,-40.4132,0,255,0,0,100,1,1
95,73,437,15.4383,0,255,0,0,100,1,1
96,580,223,-59.7017,0,255,0,0,100,1,1
97,50,241,35.9405,0,255,0,0,100,1,1
98,414,125,42.6108,0,255,0,0,100,1,1
99,386,556,-30.2564,0,255,0,0,100,1,1
100,208,37,-46.3043,0,255,0,0,100,1,1
101,389,224,-125.353,0,255,0,0,100,1,1
102,540,347,-144.936,0,255,0,0,100,1,1
103,482,561,124.774,0,255,0,0,100,1,1
104,285,108,-22.0631,0,255,0,0,100,1,1
105,438,498,-46.5657,0,255,0,0,100,1,1
106,257,42,80.9695,0,255,0,0,100,1,1
107,51,445,147.62,0,255,0,0,100,1,1
108,110,191,155.299,0,255,0,0,100,1,1
109,284,260,-17.1233,0,255,0,0,100,1,1
110,464,118,69.4865,0,255,0,0,100,1,1
111,255,398,-4.83898,0,255,0,0,100,1,1
112,189,139,131.818,0,255,0,0,100,1,1
113,465,136,148.494,0,255,0,0,100,1,1
114,502,66,4.5121,0,255,0,0,100,1,1
115,316,123,113.423,0,255,0,0,100,1,1
116,21,273,-54.6357,0,255,0,0,100,1,1
117,74,488,-27.1307,0,255,0,0,100,1,1
118,68,568,87.922,0,255,0,0,100,1,1
119,53,363,9.16129,0,255,0,0,100,1,1
120,207,305,117.845,0,255,0,0,100,1,1
121,332,571,153.642,0,255,0,0,100,1,1
122,33,567,177.948,0,255,0,0,100,1,1
123,141,480,-118.172,0,255,0,0,100,1,1
124,31,457,-158.494,0,255,0,0,100,1,1
125,245,237,-144.287,0,255,0,0,100,1,1
126,265,480,-162.122,0,255,0,0,100,1,1
127,539,233,58.512,0,255,0,0,100,1,1
128,20,392,77.7785,0,255,0,0,100,1,1
129,125,529,125.833,0,255,0,0,100,1,1
130,251,296,-46.5009,0,255,0,0,100,1,1
131,220,86,-59.238,0,255,0,0,100,1,1
132,526,78,-43.6816,0,255,0,0,100,1,1
133,580,201,-56.2622,0,255,0,0,100,1,1
134,64,229,60.2429,0,255,0,0,100,1,1
135,419,383,-67.5866,0,255,0,0,100,1,1
136,205,76,-27.846,0,255,0,0,100,1,1
137,226,227,-174.476,0,255,0,0,100,1,1
138,347,68,-179.301,0,255,0,0,100,1,1
139,311,108,-135.179,0,255,0,0,100,1,1
140,72,278,26.3798,0,255,0,0,100,1,1
141,283,41,-129.4,0,255,0,0,100,1,1
142,271,174,-115.242,0,255,0,0,100,1,1
143,558,470,-66.418,0,255,0,0,100,1,1
144,445,22,-79.7024,0,255,0,0,100,1,1
145,372,19,178.811,0,255,0,0,100,1,1
146,255,123,84.6122,0,255,0,0,100,1,1
147,403,161,-92.7876,0,255,0,0,100,1,1
148,479,383,-8.92523,0,255,0,0,100,1,1
149,204,374,-118.258,0,255,0,0,100,1,1
150,233,393,-64.003,0,255,0,0,100,1,1
151,97,517,74.9585,0,255,0,0,100,1,1
152,387,572,-147.119,0,255,0,0,100,1,1
153,357,412,61.7686,0,255,0,0,100,1,1
154,573,540,111.749,0,255,0,0,100,1,1
155,412,145,-84.1818,0,255,0,0,100,1,1
156,453,287,-127.093,0,255,0,0,100,1,1
157,357,499,98.0713,0,255,0,0,100,1,1
158,103,448,37.5048,0,255,0,0,100,1,1
159,370,447,159.527,0,255,0,0,100,1,1
160,496,354,23.8807,0,255,0,0,100,1,1
161,76,21,59.1917,0,255,0,0,100,1,1
162,30,298,-171.166,0,255,0,0,100,1,1
163,432,223,-68.2089,0,255,0,0,100,1,1
164,113,466,113.245,0,255,0,0,100,1,1
165,499,393,-148.986,0,255,0,0,100,1,1
166,501,543,-29.0938,0,255,0,0,100,1,1
167,328,184,177.753,0,255,0,0,100,1,1
168,449,186,153.381,0,255,0,0,100,1,1
169,77,200,-66.1966,0,255,0,0,100,1,1
170,314,198,-82.2083,0,255,0,0,100,1,1
171,440,259,-118.384,0,255,0,0,100,1,1
172,158,380,97.6948,0,255,0,0,100,1,1
173,51,201,104.37,0,255,0,0,100,1,1
174,203,292,-14.1825,0,255,0,0,100,1,1
175,434,24,-114.325,0,255,0,0,100,1,1
176,125,106,-1.98924,0,255,0,0,100,1,1
177,428,428,-62.9643,0,255,0,0,100,1,1
178,217,192,-118.536,0,255,0,0,100,1,1
179,112,424,108.201,0,255,0,0,100,1,1
180,571,106,0.769471,0,255,0,0,100,1,1
