### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,350,46,-110.181,0,255,0,0,100,1,1
1,20,266,-123.109,0,255,0,0,100,1,1
2,66,405,114.217,0,255,0,0,100,1,1
3,386,160,82.7277,0,255,0,0,100,1,1
4,380,13,-154.973,0,255,0,0,100,1,1
5,319,210,156.629,0,255,0,0,100,1,1
6,166,301,-96.4049,0,255,0,0,100,1,1
7,249,531,-42.6298,0,255,0,0,100,1,1
8,157,377,71.9748,0,255,0,0,100,1,1
9,62,346,163.661,0,255,0,0,100,1,1
10,506,250,71.3762,0,255,0,0,100,1,1
11,391,246,153.248,0,255,0,0,100,1,1
12,347,132,47.4439,0,255,0,0,100,1,1
13,28,323,-94.4271,0,255,0,0,100,1,1
14,262,547,132.745,0,255,0,0,100,1,1
15,510,361,-94.1121,0,255,0,0,100,1,1
16,103,394,-5.11444,0,255,0,0,100,1,1
17,381,119,105.952,0,255,0,0,100,1,1
18,267,65,131.873,0,255,0,0,100,1,1
19,309,269,-15.4475,0,255,0,0,100,1,1
20,196,29,-169.162,0,255,0,0,100,1,1
21,576,200,-159.865,0,255,0,0,100,1,1
22,136,550,139.076,0,255,0,0,100,1,1
23,197,312,-20.2291,0,255,0,0,100,1,1
24,408,310,-165.297,0,255,0,0,100,1,1
25,565,560,170.462,0,255,0,0,100,1,1
26,418,293,-6.13863,0,255,0,0,100,1,1
27,289,67,115.305,0,255,0,0,100,1,1
28,568,324,137.505,0,255,0,0,100,1,1
29,511,30,-139.759,0,255,0,0,100,1,1
30,318,239,26.385,0,255,0,0,100,1,1
31,339,101,-90.5132,0,255,0,0,100,1,1
32,312,364,115.354,0,255,0,0,100,1,1
33,443,81,-74.3894,0,255,0,0,100,1,1
34,67,94,-147.989,0,255,0,0,100,1,1
35,446,508,36.6019,0,255,0,0,100,1,1
36,226,79,86.0361,0,255,0,0,100,1,1
37,176,492,-48.8042,0,255,0,0,100,1,1
38,163,526,-51.4013,0,255,0,0,100,1,1
39,394,329,93.1594,0,255,0,0,100,1,1
40,68,332,169.5,0,255,0,0,100,1,1
41,520,548,53.222,0,255,0,0,100,1,1
42,537,525,-102.415,0,255,0,0,100,1,1
43,86,378,106.867,0,255,0,0,100,1,1
44,360,404,39.1182,0,255,0,0,100,1,1
45,138,399,-149.84,0,255,0,0,100,1,1
46,253,163,-122.299,0,255,0,0,100,1,1
47,491,76,-161.066,0,255,0,0,100,1,1
48,26,500,-98.017,0,255,0,0,100,1,1
49,208,318,151.669,0,255,0,0,100,1,1
50,54,69,82.0048,0,255,0,0,100,1,1
51,440,514,-61.873,0,255,0,0,100,1,1
52,291,160,-40.924,0,255,0,0,100,1,1
53,572,208,-27.7647,0,255,0,0,100,1,1
54,332,540,150.939,0,255,0,0,100,1,1
55,56,179,-119.862,0,255,0,0,100,1,1
56,141,456,-33.801,0,255,0,0,100,1,1
57,46,504,-137.461,0,255,0,0,100,1,1
58,170,137,131.68,0,255,0,0,100,1,1
59,470,162,-70.1898,0,255,0,0,100,1,1
60,231,265,59.1789,0,255,0,0,100,1,1
61,436,206,75.044,0,255,0,0,100,1,1
62,179,463,114.578,0,255,0,0,100,1,1
63,108,432,-134.924,0,255,0,0,100,1,1
64,332,352,-41.2663,0,255,0,0,100,1,1
65,155,398,162.971,0,255,0,0,100,1,1
66,367,375,-153.962,0,255,0,0,100,1,1
67,154,90,-70.4666,0,255,0,0,100,1,1
68,340,112,14.7936,0,255,0,0,100,1,1
69,361,428,99.0165,0,255,0,0,100,1,1
70,573,87,-1.41094,0,255,0,0,100,1,1
71,79,560,178.473,0,255,0,0,100,1,1
72,580,37,157.342,0,255,0,0,100,1,1
73,12,93,-101.703,0,255,0,0,100,1,1
74,391,130,102.856,0,255,0,0,100,1,1
75,290,582,20.0419,0,255,0,0,100,1,1
76,391,254,65.702,0,255,0,0,100,1,1
77,386,546,-116.089,0,255,0,0,100,1,1
78,487,225,-114.455,0,255,0,0,100,1,1
79,367,505,-147.673,0,255,0,0,100,1,1
80,519,485,-25.8093,0,255,0,0,100,1,1
81,280,102,-77.3024,0,255,0,0,100,1,1
82,472,387,-85.6182,0,255,0,0,100,1,1
83,416,478,-22.7688,0,255,0,0,100,1,1
84,429,245,43.6649,0,255,0,0,100,1,1
85,216,239,7.6499,0,255,0,0,100,1,1
86,492,365,61.386,0,255,0,0,100,1,1
87,348,515,165.662,0,255,0,0,100,1,1
88,212,538,98.511,0,255,0,0,100,1,1
89,34,340,42.942,0,255,0,0,100,1,1
90,65,386,-140.658,0,255,0,0,100,1,1
91,542,432,-47.7009,0,255,0,0,100,1,1
92,179,255,-139.264,0,255,0,0,100,1,1
93,13,264,-9.89616,0,255,0,0,100,1,1
94,386,145,-171.613,0,255,0,0,100,1,1
95,421,494,120.974,0,255,0,0,100,1,1
96,488,143,55.5703,0,255,0,0,100,1,1
97,156,556,58.6286,0,255,0,0,100,1,1
98,583,241,136.758,0,255,0,0,100,1,1
99,220,215,82.3914,0,255,0,0,100,1,1
100,561,580,-128.359,0,255,0,0,100,1,1
101,432,107,-63.4899,0,255,0,0,100,1,1
102,46,56,-123.143,0,255,0,0,100,1,1
103,199,360,-6.41607,0,255,0,0,100,1,1
104,351,345,119.562,0,255,0,0,100,1,1
105,144,511,-82.2619,0,255,0,0,100,1,1
106,586,566,81.7099,0,255,0,0,100,1,1
107,575,188,55.3236,0,255,0,0,100,1,1
108,548,310,-1.90813,0,255,0,0,100,1,1
109,542,317,4.3719,0,255,0,0,100,1,1
110,499,469,13.8599,0,255,0,0,100,1,1
111,572,345,-114.594,0,255,0,0,100,1,1
112,286,14,178.158,0,255,0,0,100,1,1
113,208,126,13.2091,0,255,0,0,100,1,1
114,429,368,-124.275,0,255,0,0,100,1,1
115,104,231,-18.2783,0,255,0,0,100,1,1
116,145,221,128.148,0,255,0,0,100,1,1
117,516,354,87.7041,0,255,0,0,100,1,1
118,535,446,11.252,0,255,0,0,100,1,1
119,282,162,-81.1939,0,255,0,0,100,1,1
120,586,156,36.5082,0,255,0,0,100,1,1
121,251,485,-126.262,0,255,0,0,100,1,1
122,277,284,-6.78619,0,255,0,0,100,1,1
123,541,87,160.706,0,255,0,0,100,1,1
124,576,370,-108.515,0,255,0,0,100,1,1
125,35,56,-88.8498,0,255,0,0,100,1,1
126,247,27,162.102,0,255,0,0,100,1,1
127,414,94,9.94046,0,255,0,0,100,1,1
128,461,487,-17.458,0,255,0,0,100,1,1
129,171,572,24.4918,0,255,0,0,100,1,1
130,478,26,-101.709,0,255,0,0,100,1,1
131,435,474,0.305928,0,255,0,0,100,1,1
132,357,282,38.5846,0,255,0,0,100,1,1
133,89,275,148.298,0,255,0,0,100,1,1
134,402,380,102.027,0,255,0,0,100,1,1
135,417,470,145.88,0,255,0,0,100,1,1
136,319,152,-18.9691,0,255,0,0,100,1,1
