### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,237,221,-30.337,0,255,0,0,100,1,1
1,64,91,-103.972,0,255,0,0,100,1,1
2,146,222,-142.167,0,255,0,0,100,1,1
3,95,508,-109.445,0,255,0,0,100,1,1
4,246,504,11.8476,0,255,0,0,100,1,1
5,528,134,78.7568,0,255,0,0,100,1,1
6,259,35,-70.1749,0,255,0,0,100,1,1
7,490,124,73.4001,0,255,0,0,100,1,1
8,236,272,6.00236,0,255,0,0,100,1,1
9,203,311,7.27508,0,255,0,0,100,1,1
10,99,110,27.6196,0,255,0,0,100,1,1
11,260,233,-57.2023,0,255,0,0,100,1,1
12,432,357,-19.3867,0,255,0,0,100,1,1
13,9,126,163.116,0,255,0,0,100,1,1
14,24,553,-115.613,0,255,0,0,100,1,1
15,184,203,-93.7482,0,255,0,0,100,1,1
16,520,290,165.667,0,255,0,0,100,1,1
17,319,276,139.338,0,255,0,0,100,1,1
18,393,501,-66.1195,0,255,0,0,100,1,1
19,224,548,-139.873,0,255,0,0,100,1,1
20,224,43,158.451,0,255,0,0,100,1,1
21,49,453,112.146,0,255,0,0,100,1,1
22,473,190,-107.723,0,255,0,0,100,1,1
23,156,451,-164.349,0,255,0,0,100,1,1
24,394,129,-119.554,0,255,0,0,100,1,1
25,243,213,-160.781,0,255,0,0,100,1,1
26,482,581,128.621,0,255,0,0,100,1,1
27,552,581,104.044,0,255,0,0,100,1,1
28,570,150,-122.91,0,255,0,0,100,1,1
29,354,139,104.165,0,255,0,0,100,1,1
30,192,512,-176.135,0,255,0,0,100,1,1
31,379,465,132.249,0,255,0,0,100,1,1
32,64,439,-115.241,0,255,0,0,100,1,1
33,257,448,-131.583,0,255,0,0,100,1,1
34,75,559,-148.286,0,255,0,0,100,1,1
35,74,136,91.0053,0,255,0,0,100,1,1
36,128,366,142.376,0,255,0,0,100,1,1
37,41,513,-45.2689,0,255,0,0,100,1,1
38,105,95,53.8442,0,255,0,0,100,1,1
39,279,279,109.464,0,255,0,0,100,1,1
40,440,287,-91.6769,0,255,0,0,100,1,1
41,51,293,4.37713,0,255,0,0,100,1,1
42,87,298,158.959,0,255,0,0,100,1,1
43,15,403,-98.736,0,255,0,0,100,1,1
44,580,249,28.2651,0,255,0,0,100,1,1
45,372,349,153.106,0,255,0,0,100,1,1
46,283,234,99.2937,0,255,0,0,100,1,1
47,240,488,71.6661,0,255,0,0,100,1,1
48,510,86,84.6945,0,255,0,0,100,1,1
49,235,311,-0.212511,0,255,0,0,100,1,1
50,330,275,107.113,0,255,0,0,100,1,1
51,146,402,-161.163,0,255,0,0,100,1,1
52,78,446,112.82,0,255,0,0,100,1,1
53,23,310,100.594,0,255,0,0,100,1,1
54,165,310,-34.4122,0,255,0,0,100,1,1
55,49,137,6.05854,0,255,0,0,100,1,1
56,282,160,-83.7024,0,255,0,0,100,1,1
57,466,328,-75.4821,0,255,0,0,100,1,1
58,529,272,-44.7699,0,255,0,0,100,1,1
59,49,208,172.488,0,255,0,0,100,1,1
60,304,486,76.5882,0,255,0,0,100,1,1
61,34,432,-32.8858,0,255,0,0,100,1,1
62,153,43,144.563,0,255,0,0,100,1,1
63,490,406,-32.2388,0,255,0,0,100,1,1
64,466,92,-178.864,0,255,0,0,100,1,1
65,522,149,-62.8085,0,255,0,0,100,1,1
66,287,23,-171.374,0,255,0,0,100,1,1
67,247,28,162.672,0,255,0,0,100,1,1
68,222,151,113.978,0,255,0,0,100,1,1
69,172,189,126.633,0,255,0,0,100,1,1
70,106,486,158.891,0,255,0,0,100,1,1
71,30,486,98.4865,0,255,0,0,100,1,1
72,401,524,175.05,0,255,0,0,100,1,1
73,356,485,-138.368,0,255,0,0,100,1,1
74,459,396,2.49568,0,255,0,0,100,1,1
75,398,331,8.85164,0,255,0,0,100,1,1
76,22,219,113.039,0,255,0,0,100,1,1
77,373,105,-31.5435,0,255,0,0,100,1,1
78,139,469,-141.779,0,255,0,0,100,1,1
79,572,120,-146.795,0,255,0,0,100,1,1
80,570,326,-4.48359,0,255,0,0,100,1,1
81,499,432,82.048,0,255,0,0,100,1,1
82,12,170,-169.982,0,255,0,0,100,1,1
83,154,238,-137.972,0,255,0,0,100,1,1
84,513,125,-89.6314,0,255,0,0,100,1,1
85,551,425,-50.4495,0,255,0,0,100,1,1
86,545,365,-130.984,0,255,0,0,100,1,1
87,479,504,-122.868,0,255,0,0,100,1,1
88,183,367,56.163,0,255,0,0,100,1,1
89,65,40,77.8802,0,255,0,0,100,1,1
90,357,161,14.327,0,255,0,0,100,1,1
91,349,349,38.284,0,255,0,0,100,1,1
92,584,503,6.10502,0,255,0,0,100,1,1
93,377,385,-6.64225,0,255,0,0,100,1,1
94,575,491,-157.979,0,255,0,0,100,1,1
95,378,299,-75.6474,0,255,0,0,100,1,1
96,118,212,102.32,0,255,0,0,100,1,1
97,204,355,-8.43355,0,255,0,0,100,1,1
98,582,442,-169.729,0,255,0,0,100,1,1
99,282,61,-36.2528,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
