### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,342,502,-14.7868,0,255,0,0,100,1,1
1,82,239,12.0486,0,255,0,0,100,1,1
2,239,495,-142.465,0,255,0,0,100,1,1
3,576,334,58.8343,0,255,0,0,100,1,1
4,186,366,-50.1455,0,255,0,0,100,1,1
5,139,252,-69.2057,0,255,0,0,100,1,1
6,15,451,73.4479,0,255,0,0,100,1,1
7,316,194,-62.6111,0,255,0,0,100,1,1
8,213,312,84.0176,0,255,0,0,100,1,1
9,492,103,-53.3854,0,255,0,0,100,1,1
10,116,250,-111.096,0,255,0,0,100,1,1
11,168,180,4.9554,0,255,0,0,100,1,1
12,168,331,-49.0233,0,255,0,0,100,1,1
13,109,335,162.16,0,255,0,0,100,1,1
14,123,384,30.935,0,255,0,0,100,1,1
15,421,530,-110.858,0,255,0,0,100,1,1
16,535,21,177.041,0,255,0,0,100,1,1
17,354,456,-109.906,0,255,0,0,100,1,1
18,223,47,95.1629,0,255,0,0,100,1,1
19,25,68,-136.468,0,255,0,0,100,1,1
20,249,571,-116.467,0,255,0,0,100,1,1
21,158,553,122.961,0,255,0,0,100,1,1
22,69,365,-148.435,0,255,0,0,100,1,1
23,486,151,30.2071,0,255,0,0,100,1,1
24,264,65,158.628,0,255,0,0,100,1,1
25,251,259,-27.593,0,255,0,0,100,1,1
26,231,190,36.1084,0,255,0,0,100,1,1
27,301,100,70.7787,0,255,0,0,100,1,1
28,298,489,-27.525,0,255,0,0,100,1,1
29,488,278,37.0292,0,255,0,0,100,1,1
30,517,580,-10.9524,0,255,0,0,100,1,1
31,560,329,105.367,0,255,0,0,100,1,1
32,384,134,132.03,0,255,0,0,100,1,1
33,23,53,11.7395,0,255,0,0,100,1,1
34,564,126,-8.94877,0,255,0,0,100,1,1
35,26,227,110.684,0,255,0,0,100,1,1
36,58,441,101.928,0,255,0,0,100,1,1
37,178,35,-110.799,0,255,0,0,100,1,1
38,509,277,95.4289,0,255,0,0,100,1,1
39,331,278,-176.206,0,255,0,0,100,1,1
40,347,355,92.445,0,255,0,0,100,1,1
41,59,336,-163.384,0,255,0,0,100,1,1
42,462,389,131.478,0,255,0,0,100,1,1
43,419,478,-57.2221,0,255,0,0,100,1,1
44,37,495,-71.1184,0,255,0,0,100,1,1
45,174,539,87.0247,0,255,0,0,100,1,1
46,359,399,-2.16938,0,255,0,0,100,1,1
47,320,368,102.454,0,255,0,0,100,1,1
48,517,195,-80.1363,0,255,0,0,100,1,1
49,257,201,-107.474,0,255,0,0,100,1,1
50,532,518,18.7765,0,255,0,0,100,1,1
51,131,238,-118.304,0,255,0,0,100,1,1
52,406,418,-124.767,0,255,0,0,100,1,1
53,101,435,119.107,0,255,0,0,100,1,1
54,424,418,152.254,0,255,0,0,100,1,1
55,156,272,152.785,0,255,0,0,100,1,1
56,115,310,170.09,0,255,0,0,100,1,1
57,323,224,31.5191,0,255,0,0,100,1,1
58,584,142,-70.6068,0,255,0,0,100,1,1
59,313,121,134.188,0,255,0,0,100,1,1
60,129,16,-157.367,0,255,0,0,100,1,1
61,446,151,-111.04,0,255,0,0,100,1,1
62,173,475,-148.694,0,255,0,0,100,1,1
63,520,483,-1.12122,0,255,0,0,100,1,1
64,578,49,-155.498,0,255,0,0,100,1,1
65,380,206,79.3508,0,255,0,0,100,1,1
66,488,539,-138.401,0,255,0,0,100,1,1
67,184,56,-165.967,0,255,0,0,100,1,1
68,169,460,-33.2803,0,255,0,0,100,1,1
69,381,522,58.7339,0,255,0,0,100,1,1
70,568,299,162.907,0,255,0,0,100,1,1
71,190,135,-45.323,0,255,0,0,100,1,1
72,75,161,-36.5219,0,255,0,0,100,1,1
73,525,433,135.83,0,255,0,0,100,1,1
74,571,535,67.3983,0,255,0,0,100,1,1
75,204,192,-8.41534,0,255,0,0,100,1,1
76,397,229,-130.952,0,255,0,0,100,1,1
77,364,275,11.4073,0,255,0,0,100,1,1
78,271,119,125.944,0,255,0,0,100,1,1
79,568,57,-169.808,0,255,0,0,100,1,1
80,306,18,-28.3824,0,255,0,0,100,1,1
81,546,402,-119.275,0,255,0,0,100,1,1
82,42,411,149.5,0,255,0,0,100,1,1
83,342,551,25.9905,0,255,0,0,100,1,1
84,381,43,-108.668,0,255,0,0,100,1,1
85,114,269,84.997,0,255,0,0,100,1,1
86,10,367,161.713,0,255,0,0,100,1,1
87,338,366,90.4781,0,255,0,0,100,1,1
88,354,525,136.34,0,255,0,0,100,1,1
89,204,123,-37.0036,0,255,0,0,100,1,1
90,136,262,-147.099,0,255,0,0,100,1,1
91,309,114,143.762,0,255,0,0,100,1,1
92,411,201,-60.9834,0,255,0,0,100,1,1
93,536,132,95.0373,0,255,0,0,100,1,1
94,145,347,29.3653,0,255,0,0,100,1,1
95,107,182,83.912,0,255,0,0,100,1,1
96,407,29,88.0335,0,255,0,0,100,1,1
97,530,189,-13.839,0,255,0,0,100,1,1
98,575,499,-137.152,0,255,0,0,100,1,1
99,326,484,-96.5733,0,255,0,0,100,1,1
100,424,145,-166.082,0,255,0,0,100,1,1
101,272,354,-139.976,0,255,0,0,100,1,1
102,110,85,-21.5928,0,255,0,0,100,1,1
103,263,423,-54.6174,0,255,0,0,100,1,1
104,211,184,-120.594,0,255,0,0,100,1,1
105,367,106,-145.244,0,255,0,0,100,1,1
106,188,244,155.774,0,255,0,0,100,1,1
107,217,255,-69.1595,0,255,0,0,100,1,1
108,223,399,89.0263,0,255,0,0,100,1,1
109,87,39,-33.8888,0,255,0,0,100,1,1
110,255,446,112.216,0,255,0,0,100,1,1
111,171,446,139.651,0,255,0,0,100,1,1
112,232,100,-78.4914,0,255,0,0,100,1,1
113,422,337,110.918,0,255,0,0,100,1,1
114,527,567,-173.02,0,255,0,0,100,1,1
115,234,129,-41.8147,0,255,0,0,100,1,1
116,524,409,81.9761,0,255,0,0,100,1,1
117,328,140,59.2993,0,255,0,0,100,1,1
118,405,446,-172.976,0,255,0,0,100,1,1
119,83,57,-28.9345,0,255,0,0,100,1,1
120,331,70,-110.462,0,255,0,0,100,1,1
121,20,23,-98.3511,0,255,0,0,100,1,1
122,46,126,-100.397,0,255,0,0,100,1,1
123,545,535,26.1366,0,255,0,0,100,1,1
124,213,579,176.286,0,255,0,0,100,1,1
125,427,198,14.186,0,255,0,0,100,1,1
126,63,564,22.1708,0,255,0,0,100,1,1
127,32,267,-109.55,0,255,0,0,100,1,1
128,146,14,84.8951,0,255,0,0,100,1,1
129,273,469,-59.452,0,255,0,0,100,1,1
130,11,396,-176.856,0,255,0,0,100,1,1
131,429,563,-120.938,0,255,0,0,100,1,1
132,508,515,-110.814,0,255,0,0,100,1,1
133,571,220,8.39139,0,255,0,0,100,1,1
134,465,219,-30.9384,0,255,0,0,100,1,1
135,341,127,136.149,0,255,0,0,100,1,1
136,333,391,-53.4875,0,255,0,0,100,1,1
137,535,44,-104.882,0,255,0,0,100,1,1
138,174,253,16.516,0,255,0,0,100,1,1
139,17,90,-153.666,0,255,0,0,100,1,1
140,545,443,151.653,0,255,0,0,100,1,1
141,585,517,-53.9402,0,255,0,0,100,1,1
142,493,552,126.313,0,255,0,0,100,1,1
143,55,395,11.9297,0,255,0,0,100,1,1
144,368,464,150.693,0,255,0,0,100,1,1
145,537,314,-153.588,0,255,0,0,100,1,1
146,403,279,121.308,0,255,0,0,100,1,1
147,122,112,-85.7028,0,255,0,0,100,1,1
148,303,129,108.848,0,255,0,0,100,1,1
149,241,97,-100.278,0,255,0,0,100,1,1
150,284,222,-108.783,0,255,0,0,100,1,1
151,358,305,-167.119,0,255,0,0,100,1,1
152,264,367,-106.326,0,255,0,0,100,1,1
153,43,554,-1.19909,0,255,0,0,100,1,1
154,59,23,172.808,0,255,0,0,100,1,1
155,526,311,27.7673,0,255,0,0,100,1,1
156,176,332,-89.2193,0,255,0,0,100,1,1
157,352,194,-61.1722,0,255,0,0,100,1,1
158,532,471,-26.3186,0,255,0,0,100,1,1
159,196,469,-80.8403,0,255,0,0,100,1,1
160,249,248,114.048,0,255,0,0,100,1,1
161,150,295,54.8492,0,255,0,0,100,1,1
162,240,337,-13.6409,0,255,0,0,100,1,1
163,309,192,-57.8794,0,255,0,0,100,1,1
164,409,290,-160.015,0,255,0,0,100,1,1
165,238,422,31.0705,0,255,0,0,100,1,1
166,80,366,-56.4677,0,255,0,0,100,1,1
167,253,369,-156.246,0,255,0,0,100,1,1
168,561,66,-174.946,0,255,0,0,100,1,1
169,393,314,-106.858,0,255,0,0,100,1,1
170,503,288,172.818,0,255,0,0,100,1,1
171,226,101,-16.1582,0,255,0,0,100,1,1
