### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,254,263,-6.80459,0,255,0,0,100,1,1
1,451,530,-46.2749,0,255,0,0,100,1,1
2,467,176,62.1351,0,255,0,0,100,1,1
3,581,142,56.8009,0,255,0,0,100,1,1
4,37,500,-16.6021,0,255,0,0,100,1,1
5,410,268,55.8627,0,255,0,0,100,1,1
6,348,259,2.80165,0,255,0,0,100,1,1
7,362,130,-154.456,0,255,0,0,100,1,1
8,336,278,159.23,0,255,0,0,100,1,1
9,314,36,120.727,0,255,0,0,100,1,1
10,34,290,23.1097,0,255,0,0,100,1,1
11,398,549,-48.8271,0,255,0,0,100,1,1
12,69,346,-132.157,0,255,0,0,100,1,1
13,115,190,-142.683,0,255,0,0,100,1,1
14,245,243,-81.4093,0,255,0,0,100,1,1
15,81,415,-172.152,0,255,0,0,100,1,1
16,433,289,9.68802,0,255,0,0,100,1,1
17,217,288,-10.9575,0,255,0,0,100,1,1
18,137,83,-160.427,0,255,0,0,100,1,1
19,189,248,-93.357,0,255,0,0,100,1,1
20,220,308,146.673,0,255,0,0,100,1,1
21,260,140,-11.1392,0,255,0,0,100,1,1
22,579,29,105.107,0,255,0,0,100,1,1
23,280,217,71.8758,0,255,0,0,100,1,1
24,119,23,-6.21312,0,255,0,0,100,1,1
25,475,252,-136.152,0,255,0,0,100,1,1
26,17,542,115.013,0,255,0,0,100,1,1
27,513,539,-30.0952,0,255,0,0,100,1,1
28,417,320,132.991,0,255,0,0,100,1,1
29,342,528,148.06,0,255,0,0,100,1,1
30,201,153,22.2422,0,255,0,0,100,1,1
31,505,362,30.1888,0,255,0,0,100,1,1
32,226,33,165.25,0,255,0,0,100,1,1
33,480,14,-161.679,0,255,0,0,100,1,1
34,575,63,146.72,0,255,0,0,100,1,1
35,579,280,155.833,0,255,0,0,100,1,1
36,429,213,-8.90797,0,255,0,0,100,1,1
37,381,386,126.225,0,255,0,0,100,1,1
38,371,189,-134.885,0,255,0,0,100,1,1
39,495,367,132.73,0,255,0,0,100,1,1
40,270,333,144.814,0,255,0,0,100,1,1
41,24,405,-77.3876,0,255,0,0,100,1,1
42,395,57,-171.537,0,255,0,0,100,1,1
43,515,180,-50.616,0,255,0,0,100,1,1
44,106,298,-3.57538,0,255,0,0,100,1,1
45,221,63,-5.04434,0,255,0,0,100,1,1
46,317,183,-4.04918,0,255,0,0,100,1,1
47,54,212,-53.2449,0,255,0,0,100,1,1
48,169,264,-124.028,0,255,0,0,100,1,1
49,277,130,-125.029,0,255,0,0,100,1,1
50,132,364,-98.3729,0,255,0,0,100,1,1
51,147,564,-26.3315,0,255,0,0,100,1,1
52,496,177,60.642,0,255,0,0,100,1,1
53,253,466,-73.7323,0,255,0,0,100,1,1
54,361,18,166.302,0,255,0,0,100,1,1
55,215,471,-167.283,0,255,0,0,100,1,1
56,173,170,-69.7815,0,255,0,0,100,1,1
57,158,451,2.42582,0,255,0,0,100,1,1
58,514,499,-126.606,0,255,0,0,100,1,1
59,141,506,149.895,0,255,0,0,100,1,1
60,484,77,145.448,0,255,0,0,100,1,1
61,560,286,-178.194,0,255,0,0,100,1,1
62,123,90,-131.313,0,255,0,0,100,1,1
63,412,145,-149.709,0,255,0,0,100,1,1
64,457,381,54.2003,0,255,0,0,100,1,1
65,242,139,87.3123,0,255,0,0,100,1,1
66,156,103,-148.546,0,255,0,0,100,1,1
67,440,476,-117.613,0,255,0,0,100,1,1
68,538,125,3.8829,0,255,0,0,100,1,1
69,261,389,-52.1368,0,255,0,0,100,1,1
70,356,473,10.6759,0,255,0,0,100,1,1
71,452,498,29.8746,0,255,0,0,100,1,1
72,293,120,147.657,0,255,0,0,100,1,1
73,457,108,115.751,0,255,0,0,100,1,1
74,380,533,161.281,0,255,0,0,100,1,1
75,146,294,-47.5394,0,255,0,0,100,1,1
76,494,74,-156.538,0,255,0,0,100,1,1
77,222,274,22.2993,0,255,0,0,100,1,1
78,451,161,-110.033,0,255,0,0,100,1,1
79,382,89,141.998,0,255,0,0,100,1,1
80,324,301,-7.41073,0,255,0,0,100,1,1
81,485,63,61.7279,0,255,0,0,100,1,1
82,426,548,98.3026,0,255,0,0,100,1,1
83,435,446,4.98811,0,255,0,0,100,1,1
84,140,381,152.241,0,255,0,0,100,1,1
85,377,468,-49.154,0,255,0,0,100,1,1
86,106,499,109.792,0,255,0,0,100,1,1
87,362,333,91.7571,0,255,0,0,100,1,1
88,60,508,57.2826,0,255,0,0,100,1,1
89,397,336,50.7475,0,255,0,0,100,1,1
90,457,340,119.986,0,255,0,0,100,1,1
91,319,520,-119.602,0,255,0,0,100,1,1
92,16,77,41.4724,0,255,0,0,100,1,1
93,394,486,-54.7291,0,255,0,0,100,1,1
94,256,348,-145.996,0,255,0,0,100,1,1
95,363,376,50.2201,0,255,0,0,100,1,1
96,147,271,17.38,0,255,0,0,100,1,1
97,31,555,120.049,0,255,0,0,100,1,1
98,280,48,-90.4776,0,255,0,0,100,1,1
99,142,554,-1.94834,0,255,0,0,100,1,1
100,358,427,176.7,0,255,0,0,100,1,1
101,563,35,105.919,0,255,0,0,100,1,1
102,453,76,160.318,0,255,0,0,100,1,1
103,381,522,-27.34,0,255,0,0,100,1,1
104,157,121,-101.558,0,255,0,0,100,1,1
105,107,447,53.113,0,255,0,0,100,1,1
106,198,410,81.1765,0,255,0,0,100,1,1
107,507,473,-8.35002,0,255,0,0,100,1,1
108,313,395,64.0041,0,255,0,0,100,1,1
109,482,327,-154.451,0,255,0,0,100,1,1
110,529,280,-135.57,0,255,0,0,100,1,1
111,65,183,171.952,0,255,0,0,100,1,1
112,265,411,54.6939,0,255,0,0,100,1,1
113,390,474,132.979,0,255,0,0,100,1,1
114,236,118,-49.9418,0,255,0,0,100,1,1
115,215,399,-7.03823,0,255,0,0,100,1,1
116,176,357,176.275,0,255,0,0,100,1,1
117,523,138,165.37,0,255,0,0,100,1,1
118,79,571,146.467,0,255,0,0,100,1,1
119,86,303,-125.429,0,255,0,0,100,1,1
120,371,460,9.80679,0,255,0,0,100,1,1
121,161,162,71.3537,0,255,0,0,100,1,1
122,461,168,79.4319,0,255,0,0,100,1,1
123,113,569,85.2273,0,255,0,0,100,1,1
124,405,579,84.4266,0,255,0,0,100,1,1
125,273,574,74.2634,0,255,0,0,100,1,1
126,377,436,128.63,0,255,0,0,100,1,1
127,122,59,126.108,0,255,0,0,100,1,1
128,37,422,81.4585,0,255,0,0,100,1,1
129,396,361,54.3799,0,255,0,0,100,1,1
130,300,16,-80.7285,0,255,0,0,100,1,1
131,243,455,-47.6924,0,255,0,0,100,1,1
132,151,433,81.9705,0,255,0,0,100,1,1
133,59,175,-132.338,0,255,0,0,100,1,1
134,316,405,-74.6521,0,255,0,0,100,1,1
135,38,381,-115.956,0,255,0,0,100,1,1
136,484,493,120.878,0,255,0,0,100,1,1
137,531,380,-14.5837,0,255,0,0,100,1,1
138,67,565,-156.299,0,255,0,0,100,1,1
139,200,469,74.6361,0,255,0,0,100,1,1
140,235,435,-5.48388,0,255,0,0,100,1,1
141,379,101,163.522,0,255,0,0,100,1,1
142,438,557,-165.157,0,255,0,0,100,1,1
143,388,134,12.43,0,255,0,0,100,1,1
144,249,422,22.0003,0,255,0,0,100,1,1
145,288,214,-54.7611,0,255,0,0,100,1,1
146,580,222,155.319,0,255,0,0,100,1,1
147,90,203,9.52443,0,255,0,0,100,1,1
148,37,72,8.10666,0,255,0,0,100,1,1
149,231,456,-18.0229,0,255,0,0,100,1,1
150,577,131,41.7741,0,255,0,0,100,1,1
151,374,146,170.838,0,255,0,0,100,1,1
152,184,395,134.966,0,255,0,0,100,1,1
153,51,312,44.483,0,255,0,0,100,1,1
154,96,502,-70.6781,0,255,0,0,100,1,1
155,545,392,-171.211,0,255,0,0,100,1,1
156,530,410,15.1245,0,255,0,0,100,1,1
157,451,67,66.943,0,255,0,0,100,1,1
158,299,387,-85.7609,0,255,0,0,100,1,1
159,307,470,-93.7769,0,255,0,0,100,1,1
160,429,331,22.9373,0,255,0,0,100,1,1
161,194,67,165.661,0,255,0,0,100,1,1
162,298,197,138.038,0,255,0,0,100,1,1
163,325,107,109.625,0,255,0,0,100,1,1
164,63,561,78.9609,0,255,0,0,100,1,1
165,370,251,-166.857,0,255,0,0,100,1,1
166,486,560,43.8366,0,255,0,0,100,1,1
167,322,551,-65.2339,0,255,0,0,100,1,1
168,101,360,115.741,0,255,0,0,100,1,1
169,369,151,62.5196,0,255,0,0,100,1,1
170,55,519,46.6623,0,255,0,0,100,1,1
171,410,338,-159.59,0,255,0,0,100,1,1
172,285,369,0.847964,0,255,0,0,100,1,1
173,475,291,50.0696,0,255,0,0,100,1,1
174,357,576,-140.593,0,255,0,0,100,1,1
175,464,121,-64.9902,0,255,0,0,100,1,1
176,74,300,140.372,0,255,0,0,100,1,1
177,254,396,66.546,0,255,0,0,100,1,1
178,562,397,131.066,0,255,0,0,100,1,1
179,365,121,116.24,0,255,0,0,100,1,1
180,203,79,46.2337,0,255,0,0,100,1,1
181,164,552,88.5214,0,255,0,0,100,1,1
182,434,501,-158.959,0,255,0,0,100,1,1
183,332,491,-138.418,0,255,0,0,100,1,1
184,15,401,149.738,0,255,0,0,100,1,1
185,210,295,-94.5844,0,255,0,0,100,1,1
186,549,258,-19.2493,0,255,0,0,100,1,1
187,107,184,-151.502,0,255,0,0,100,1,1
188,524,428,122.566,0,255,0,0,100,1,1
189,139,310,73.5216,0,255,0,0,100,1,1
190,536,71,-44.6934,0,255,0,0,100,1,1
191,288,433,-63.626,0,255,0,0,100,1,1
192,26,389,-83.971,0,255,0,0,100,1,1
193,406,309,-81.6691,0,255,0,0,100,1,1
194,347,560,174.405,0,255,0,0,100,1,1
195,346,47,135.987,0,255,0,0,100,1,1
196,460,36,175.853,0,255,0,0,100,1,1
197,388,188,-128.674,0,255,0,0,100,1,1
198,559,86,-77.6339,0,255,0,0,100,1,1
199,165,73,-154.856,0,255,0,0,100,1,1
200,43,103,44.1844,0,255,0,0,100,1,1
201,251,187,-139.732,0,255,0,0,100,1,1
202,243,514,-108.327,0,255,0,0,100,1,1
203,130,420,77.8386,0,255,0,0,100,1,1
204,65,23,-160.077,0,255,0,0,100,1,1
205,290,491,-119.836,0,255,0,0,100,1,1
206,12,552,102.556,0,255,0,0,100,1,1
207,220,354,64.5229,0,255,0,0,100,1,1
208,67,300,83.499,0,255,0,0,100,1,1
209,368,177,-0.0683941,0,255,0,0,100,1,1
210,436,573,23.6721,0,255,0,0,100,1,1
211,427,224,-92.1045,0,255,0,0,100,1,1
212,108,29,153.411,0,255,0,0,100,1,1
213,579,399,48.8323,0,255,0,0,100,1,1
214,9,575,94.7819,0,255,0,0,100,1,1
215,439,488,145.173,0,255,0,0,100,1,1
216,211,406,-134.907,0,255,0,0,100,1,1
217,82,86,175.619,0,255,0,0,100,1,1
218,138,522,126.579,0,255,0,0,100,1,1
219,482,312,-32.7359,0,255,0,0,100,1,1
220,491,137,109.108,0,255,0,0,100,1,1
221,42,73,141.556,0,255,0,0,100,1,1
222,458,509,-63.7667,0,255,0,0,100,1,1
223,445,468,74.426,0,255,0,0,100,1,1
224,306,79,-38.8444,0,255,0,0,100,1,1
225,369,555,76.221,0,255,0,0,100,1,1
226,213,511,-58.0367,0,255,0,0,100,1,1
227,46,32,-34.1276,0,255,0,0,100,1,1
228,480,462,42.6867,0,255,0,0,100,1,1
229,178,508,7.67983,0,255,0,0,100,1,1
230,268,265,167.929,0,255,0,0,100,1,1
231,578,428,129.426,0,255,0,0,100,1,1
232,61,485,92.2808,0,255,0,0,100,1,1
233,228,73,-101.726,0,255,0,0,100,1,1
234,367,219,163.724,0,255,0,0,100,1,1
235,455,274,-160.391,0,255,0,0,100,1,1
236,151,457,-151.325,0,255,0,0,100,1,1
237,461,199,-142.499,0,255,0,0,100,1,1
238,81,489,152.643,0,255,0,0,100,1,1
239,434,225,-171.656,0,255,0,0,100,1,1
240,563,306,-87.7952,0,255,0,0,100,1,1
241,386,301,-176.9,0,255,0,0,100,1,1
242,417,421,6.22308,0,255,0,0,100,1,1
243,155,445,51.3953,0,255,0,0,100,1,1
244,333,306,45.4779,0,255,0,0,100,1,1
245,157,70,17.4258,0,255,0,0,100,1,1
246,171,424,161.138,0,255,0,0,100,1,1
247,104,346,51.1793,0,255,0,0,100,1,1
248,47,565,-137.228,0,255,0,0,100,1,1
249,187,568,-71.6119,0,255,0,0,100,1,1
250,74,93,-126.95,0,255,0,0,100,1,1
251,94,118,158.336,0,255,0,0,100,1,1
252,489,505,-178.42,0,255,0,0,100,1,1
253,262,322,-135.865,0,255,0,0,100,1,1
254,145,97,57.5287,0,255,0,0,100,1,1
255,181,409,-23.8112,0,255,0,0,100,1,1
256,87,345,-106.278,0,255,0,0,100,1,1
257,197,250,-177.909,0,255,0,0,100,1,1
258,374,305,72.2259,0,255,0,0,100,1,1
259,232,222,17.0053,0,255,0,0,100,1,1
260,289,193,-128.823,0,255,0,0,100,1,1
261,328,64,-10.8838,0,255,0,0,100,1,1
262,319,573,-7.54841,0,255,0,0,100,1,1
263,319,244,-68.242,0,255,0,0,100,1,1
264,187,319,11.9564,0,255,0,0,100,1,1
265,308,251,141.74,0,255,0,0,100,1,1
266,124,65,-122.306,0,255,0,0,100,1,1
267,130,118,-64.9851,0,255,0,0,100,1,1
268,525,359,-29.7197,0,255,0,0,100,1,1
269,512,207,-163.088,0,255,0,0,100,1,1
270,385,508,91.706,0,255,0,0,100,1,1
271,391,518,160.156,0,255,0,0,100,1,1
272,279,565,123.161,0,255,0,0,100,1,1
273,281,452,-174.271,0,255,0,0,100,1,1
