### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,357,475,-113.698,0,255,0,0,100,1,1
1,204,326,75.3364,0,255,0,0,100,1,1
2,420,130,107.231,0,255,0,0,100,1,1
3,341,248,-102.379,0,255,0,0,100,1,1
4,187,306,-106.42,0,255,0,0,100,1,1
5,60,119,12.5823,0,255,0,0,100,1,1
6,545,332,-146.469,0,255,0,0,100,1,1
7,223,110,-24.8885,0,255,0,0,100,1,1
8,20,217,40.7696,0,255,0,0,100,1,1
9,500,459,-20.4389,0,255,0,0,100,1,1
10,188,566,-56.7023,0,255,0,0,100,1,1
11,174,15,-88.7758,0,255,0,0,100,1,1
12,67,67,-48.9304,0,255,0,0,100,1,1
13,497,254,91.5147,0,255,0,0,100,1,1
14,88,33,54.089,0,255,0,0,100,1,1
15,315,414,57.46,0,255,0,0,100,1,1
16,568,382,-57.5721,0,255,0,0,100,1,1
17,485,102,62.6779,0,255,0,0,100,1,1
18,462,558,145.467,0,255,0,0,100,1,1
19,269,198,-21.6231,0,255,0,0,100,1,1
20,466,52,-15.6755,0,255,0,0,100,1,1
21,333,505,-129.274,0,255,0,0,100,1,1
22,232,341,15.6292,0,255,0,0,100,1,1
23,488,291,131.593,0,255,0,0,100,1,1
24,329,28,28.6009,0,255,0,0,100,1,1
25,257,169,156.249,0,255,0,0,100,1,1
26,579,202,48.9792,0,255,0,0,100,1,1
27,183,454,25.4318,0,255,0,0,100,1,1
28,275,162,87.1474,0,255,0,0,100,1,1
29,13,52,-53.4998,0,255,0,0,100,1,1
30,282,218,-37.5063,0,255,0,0,100,1,1
31,172,243,-176.063,0,255,0,0,100,1,1
32,305,241,171.435,0,255,0,0,100,1,1
33,192,375,124.161,0,255,0,0,100,1,1
34,38,469,-98.9336,0,255,0,0,100,1,1
35,219,323,57.8605,0,255,0,0,100,1,1
36,392,237,98.4557,0,255,0,0,100,1,1
37,149,152,96.388,0,255,0,0,100,1,1
38,165,166,-4.65693,0,255,0,0,100,1,1
39,147,338,87.9881,0,255,0,0,100,1,1
40,165,320,-33.871,0,255,0,0,100,1,1
41,445,34,-50.5133,0,255,0,0,100,1,1
42,75,72,73.8264,0,255,0,0,100,1,1
43,85,83,43.6953,0,255,0,0,100,1,1
44,139,366,25.0552,0,255,0,0,100,1,1
45,73,316,158.157,0,255,0,0,100,1,1
46,164,404,164.182,0,255,0,0,100,1,1
47,111,565,17.8416,0,255,0,0,100,1,1
48,527,536,-21.5034,0,255,0,0,100,1,1
49,356,168,20.1704,0,255,0,0,100,1,1
50,503,121,121.979,0,255,0,0,100,1,1
51,516,398,-135.177,0,255,0,0,100,1,1
52,233,402,-44.5434,0,255,0,0,100,1,1
53,210,250,110.422,0,255,0,0,100,1,1
54,419,426,161.022,0,255,0,0,100,1,1
55,353,580,-151.983,0,255,0,0,100,1,1
56,429,482,175.627,0,255,0,0,100,1,1
57,402,50,63.6954,0,255,0,0,100,1,1
58,358,388,170.659,0,255,0,0,100,1,1
59,386,366,-69.6947,0,255,0,0,100,1,1
60,336,229,-15.7767,0,255,0,0,100,1,1
61,199,51,-30.8772,0,255,0,0,100,1,1
62,452,121,137.998,0,255,0,0,100,1,1
63,306,305,77.6696,0,255,0,0,100,1,1
64,577,385,-136.082,0,255,0,0,100,1,1
65,336,117,9.83569,0,255,0,0,100,1,1
66,323,101,14.0175,0,255,0,0,100,1,1
67,117,130,28.3266,0,255,0,0,100,1,1
68,566,122,-172.121,0,255,0,0,100,1,1
69,197,487,105.731,0,255,0,0,100,1,1
70,454,36,96.6861,0,255,0,0,100,1,1
71,398,241,176.223,0,255,0,0,100,1,1
72,61,196,58.9474,0,255,0,0,100,1,1
73,433,16,-152.678,0,255,0,0,100,1,1
74,35,80,-37.0762,0,255,0,0,100,1,1
75,17,32,63.1435,0,255,0,0,100,1,1
76,534,504,89.5988,0,255,0,0,100,1,1
77,338,185,-88.6172,0,255,0,0,100,1,1
78,487,80,-112.8,0,255,0,0,100,1,1
79,51,99,39.3364,0,255,0,0,100,1,1
80,77,253,59.681,0,255,0,0,100,1,1
81,585,478,-2.83855,0,255,0,0,100,1,1
82,311,400,159.128,0,255,0,0,100,1,1
