### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,30,315,-158.543,0,255,0,0,100,1,1
1,453,347,66.2303,0,255,0,0,100,1,1
2,423,360,86.8273,0,255,0,0,100,1,1
3,254,540,168.79,0,255,0,0,100,1,1
4,480,436,74.6455,0,255,0,0,100,1,1
5,165,490,116.679,0,255,0,0,100,1,1
6,62,474,-48.0422,0,255,0,0,100,1,1
7,482,378,-176.32,0,255,0,0,100,1,1
8,41,74,13.1728,0,255,0,0,100,1,1
9,204,295,80.7305,0,255,0,0,100,1,1
10,181,439,-20.9846,0,255,0,0,100,1,1
11,242,122,-26.6978,0,255,0,0,100,1,1
12,186,472,-107.012,0,255,0,0,100,1,1
13,526,375,-73.3152,0,255,0,0,100,1,1
14,447,225,-158.899,0,255,0,0,100,1,1
15,337,45,-134.093,0,255,0,0,100,1,1
16,555,247,176.979,0,255,0,0,100,1,1
17,585,191,-90.4447,0,255,0,0,100,1,1
18,20,225,40.4697,0,255,0,0,100,1,1
19,449,68,-14.7131,0,255,0,0,100,1,1
20,353,459,-40.3614,0,255,0,0,100,1,1
21,201,504,69.0305,0,255,0,0,100,1,1
22,287,16,112.265,0,255,0,0,100,1,1
23,537,232,39.7774,0,255,0,0,100,1,1
24,213,367,5.30892,0,255,0,0,100,1,1
25,241,195,72.9698,0,255,0,0,100,1,1
26,322,303,-172.899,0,255,0,0,100,1,1
27,101,501,-74.9707,0,255,0,0,100,1,1
28,303,398,-75.4943,0,255,0,0,100,1,1
29,530,162,142.797,0,255,0,0,100,1,1
30,92,22,-123.157,0,255,0,0,100,1,1
31,362,494,156.271,0,255,0,0,100,1,1
32,299,126,64.2594,0,255,0,0,100,1,1
33,274,453,83.0644,0,255,0,0,100,1,1
34,391,411,-31.1281,0,255,0,0,100,1,1
35,215,554,4.04699,0,255,0,0,100,1,1
36,28,105,-19.1166,0,255,0,0,100,1,1
37,38,437,-151.676,0,255,0,0,100,1,1
